model_key,mileage,engine_power,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,rental_price_per_day,fuel_electro,fuel_hybrid_petrol,fuel_petrol,car_type_coupe,car_type_estate,car_type_hatchback,car_type_sedan,car_type_subcompact,car_type_suv,car_type_van
Citroën,103090,135,1,1,1,1,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,181878,120,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,130419,120,1,1,1,0,0,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,44136,110,1,1,0,0,0,1,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,160164,160,1,1,0,1,1,0,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,164771,100,1,1,1,0,0,0,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,258653,120,1,0,0,0,0,1,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,52605,120,1,1,0,0,1,0,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,33976,100,0,1,0,0,0,0,112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,87609,85,1,1,0,0,0,1,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,85388,105,0,1,0,0,0,0,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,118244,100,1,1,1,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,147448,120,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,48869,110,1,1,0,0,0,0,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,206334,120,1,1,0,0,0,0,66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,198426,173,0,1,0,1,1,0,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,185427,85,1,1,0,0,1,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,196035,173,1,1,0,0,0,0,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,131017,85,0,1,0,0,0,0,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,121036,85,0,1,0,0,0,0,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,115427,120,0,1,0,0,0,1,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,136009,190,1,1,0,1,0,0,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,143513,135,0,1,0,0,0,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,161249,105,0,1,0,0,1,1,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,167762,120,1,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,92732,85,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,161192,120,1,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,160865,100,0,1,0,0,1,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,238064,90,0,1,0,0,0,0,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,223078,120,1,1,0,0,0,0,78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,275833,120,1,1,0,0,0,0,75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,192560,155,1,1,1,1,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,144311,100,0,1,0,0,1,0,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,177646,135,1,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,9406,110,1,1,0,0,1,1,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,93891,100,1,1,0,0,1,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMW,199572,190,0,1,0,1,1,0,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,152747,85,0,1,0,0,0,0,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,237361,150,1,1,0,0,1,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,101705,135,0,1,0,0,0,0,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,125724,105,0,0,0,0,1,1,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,139014,100,0,1,0,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,114751,105,0,1,0,0,0,1,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,161041,160,1,1,0,1,1,1,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,155616,135,1,1,0,0,1,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,174817,135,1,1,1,0,1,1,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,121102,135,1,1,1,0,1,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,166778,120,1,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,121854,120,1,1,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,151266,100,0,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,169884,135,1,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,102189,105,1,1,0,0,1,1,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,176414,135,1,1,0,0,1,1,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,106223,120,1,1,0,0,0,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,149616,100,0,1,0,0,0,0,84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,170680,85,0,1,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,164060,120,1,1,0,0,0,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,137558,135,0,1,1,0,1,1,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,133008,100,1,1,1,0,1,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,139765,160,1,1,1,1,1,0,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,186467,90,0,0,1,0,0,0,68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,178914,100,0,1,0,0,1,0,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,115915,120,1,1,0,0,0,0,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,127441,85,0,0,0,0,0,0,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,83691,105,1,1,0,0,0,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,143064,100,1,1,0,0,1,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,159214,135,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,100805,105,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,159883,120,0,1,0,0,1,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,136729,155,1,1,0,1,0,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,124421,100,1,0,0,0,0,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,108330,120,1,1,0,0,1,1,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,100925,135,1,1,0,0,1,0,132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,99605,105,0,1,0,0,0,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,21507,160,1,0,0,1,1,0,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,195553,120,1,1,0,0,0,1,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,126473,100,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,211366,130,1,1,1,0,1,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,130553,190,1,1,0,0,0,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,122383,120,1,1,0,0,0,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,192708,120,0,1,0,0,0,1,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,118724,120,1,1,0,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,105061,105,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,260556,120,1,1,0,0,0,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,46579,85,0,1,0,0,1,0,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,169807,120,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,184137,120,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,124332,120,1,1,0,0,0,0,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,149495,120,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,166458,135,1,1,0,0,1,0,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,266990,135,1,1,0,0,1,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,126735,135,0,1,0,0,1,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,55937,135,0,1,0,1,0,0,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,132302,85,1,1,0,0,0,1,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,160709,190,1,1,1,1,1,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,124831,100,1,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,147910,120,1,1,0,0,1,0,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,141652,100,0,1,1,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,77510,120,0,1,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,133214,190,1,1,0,0,1,1,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,44368,100,1,1,0,0,1,0,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,149890,85,0,1,0,0,0,0,84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,101054,120,1,1,0,0,1,0,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,66948,110,1,1,0,0,1,0,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,261785,120,1,1,1,0,1,0,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,116244,100,0,1,0,0,0,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,274298,135,1,1,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,136769,120,1,0,0,0,0,0,77,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,135948,105,1,1,1,0,1,1,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,176718,135,1,1,0,0,1,1,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,188994,85,0,1,0,0,0,0,94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,85705,120,1,1,0,0,0,1,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,196035,120,0,1,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMW,129317,180,0,1,1,0,1,1,136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,119391,135,1,1,1,1,1,1,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,161806,135,1,0,0,0,1,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,170858,85,0,1,0,0,0,0,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,103892,135,1,1,1,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,60772,100,1,1,0,0,0,0,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,54354,100,1,1,0,0,1,0,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,143954,135,0,1,0,0,1,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,193438,120,1,1,0,1,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,135365,100,0,1,0,0,0,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,188522,135,1,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,116761,135,1,0,0,0,1,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,173982,105,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,185900,160,1,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,126933,120,0,1,0,0,0,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,162243,155,1,1,0,1,1,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,191804,100,0,1,0,0,1,1,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,148555,135,1,0,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,164659,100,1,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,284716,110,1,0,0,0,1,0,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,146065,100,1,1,0,0,0,1,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,191319,100,1,1,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,191538,105,0,1,0,0,1,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,117147,135,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,216183,85,1,0,0,0,0,0,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,159678,120,0,1,1,0,0,0,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,166683,100,1,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,197043,120,1,1,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,122697,135,1,1,1,0,1,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,176220,120,1,1,0,0,0,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,156147,120,1,1,0,0,0,0,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,167923,135,1,1,0,0,1,1,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,83553,100,0,1,0,0,0,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,292178,110,1,0,0,0,0,0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,155440,105,0,1,0,0,1,0,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,117169,100,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,127374,100,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,130624,120,1,1,0,0,0,0,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,177084,105,1,1,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,106742,120,1,1,1,0,0,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,111048,135,1,1,0,1,0,0,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,233094,120,1,1,0,0,1,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,174015,120,1,1,0,0,1,0,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,139586,100,0,1,0,0,1,0,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,129046,135,1,1,0,0,1,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,108054,105,0,1,0,0,0,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,82676,120,1,1,0,0,0,0,118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,94782,120,1,1,1,0,1,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,79660,85,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,112426,105,0,0,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,164108,105,0,1,0,1,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,91457,105,0,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,176450,135,1,1,0,0,0,0,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,143240,120,0,1,0,0,0,0,118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,110477,100,1,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,170108,100,0,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,107565,105,0,1,1,0,1,0,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,136908,120,1,1,0,0,0,0,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,23811,190,1,1,1,0,0,0,170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,156663,120,1,1,0,0,0,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,41329,190,1,1,0,1,1,0,171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,211079,190,1,1,1,1,1,0,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,134437,105,0,1,0,0,1,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,222898,120,1,1,0,0,0,0,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,205603,105,0,1,0,0,1,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,84058,120,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,193231,85,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,105959,120,1,1,1,0,0,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,133178,100,1,1,1,0,1,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,96491,160,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,155538,100,1,1,0,0,1,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,166108,120,1,1,0,0,1,0,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,87542,105,0,0,1,0,1,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,156165,120,1,1,1,0,0,0,118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,177650,120,0,0,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,190520,107,1,1,0,0,1,0,94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,173289,105,0,1,0,0,1,1,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,221487,170,1,1,0,1,1,1,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,232448,100,0,1,0,0,0,0,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,266060,150,1,1,1,0,1,1,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,124869,100,1,1,0,0,0,1,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,141853,85,1,1,0,0,0,0,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,187454,120,0,1,0,0,1,1,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,193148,155,1,1,0,0,1,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,157157,105,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,132180,100,1,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,288002,110,1,1,0,0,0,0,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,245059,150,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,167029,100,1,1,0,0,0,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,149696,105,0,1,0,0,1,1,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,170625,120,0,1,0,0,0,0,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,200488,85,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,271618,120,0,0,0,0,1,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,174303,105,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,132357,130,1,1,0,0,1,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,206362,100,1,1,0,0,1,1,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,85814,100,0,1,0,0,0,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,138489,120,1,1,0,0,1,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,108106,120,1,1,1,0,0,0,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,163222,120,1,1,0,0,0,1,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,150926,120,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,121459,100,0,1,0,0,0,1,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,103331,120,1,1,1,0,0,0,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
