rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category
567242,390733,mobile,ended,-147.0,,,0- No delay
567848,349104,mobile,ended,-42.0,,,0- No delay
568065,383110,connect,ended,-64.0,,,0- No delay
568249,380019,mobile,ended,-8.0,,,0- No delay
568524,314456,connect,ended,-10.0,559282.0,60.0,0- No delay
568826,279966,mobile,ended,-35.0,566857.0,90.0,0- No delay
544289,358982,connect,ended,-103.0,,,0- No delay
568984,300102,mobile,ended,-93.0,,,0- No delay
544215,399951,mobile,ended,-2.0,,,0- No delay
569358,341300,mobile,ended,-93.0,,,0- No delay
566545,309450,mobile,ended,-19.0,,,0- No delay
563165,337402,mobile,ended,-34.0,,,0- No delay
563166,363918,mobile,ended,-90.0,,,0- No delay
563213,263232,mobile,ended,-71.0,565495.0,240.0,0- No delay
541238,307579,mobile,ended,-45.0,,,0- No delay
540986,401281,connect,ended,-60.0,,,0- No delay
558998,386046,mobile,ended,-2.0,,,0- No delay
559569,408271,mobile,ended,-49.0,,,0- No delay
559663,173061,connect,ended,-21.0,552524.0,720.0,0- No delay
539977,397805,mobile,ended,-56.0,,,0- No delay
539576,334972,mobile,ended,-226.0,,,0- No delay
539509,392635,mobile,ended,-107.0,,,0- No delay
560172,390454,mobile,ended,-2.0,,,0- No delay
558041,376353,mobile,ended,-33.0,,,0- No delay
539342,359800,mobile,ended,-23.0,,,0- No delay
560352,243595,connect,ended,-122.0,,,0- No delay
560460,374684,mobile,ended,-11.0,,,0- No delay
539034,374930,mobile,ended,-44.0,,,0- No delay
560523,314912,mobile,ended,-104.0,,,0- No delay
560680,336349,connect,ended,-10.0,,,0- No delay
538994,324821,connect,ended,-66.0,529626.0,600.0,0- No delay
538844,365926,connect,ended,-136.0,537243.0,300.0,0- No delay
561300,335591,mobile,ended,-4.0,,,0- No delay
569303,272430,connect,ended,-44.0,562514.0,360.0,0- No delay
569719,265917,mobile,ended,-12.0,,,0- No delay
538252,280227,connect,ended,-12.0,551501.0,660.0,0- No delay
538204,402150,mobile,ended,-58.0,,,0- No delay
570100,387505,mobile,ended,-130.0,,,0- No delay
560329,400899,mobile,ended,-34.0,,,0- No delay
557858,294107,mobile,ended,-9.0,,,0- No delay
557214,414094,mobile,ended,-17.0,,,0- No delay
540429,201627,mobile,ended,-61.0,,,0- No delay
563506,320824,connect,ended,-154.0,,,0- No delay
540220,387063,mobile,ended,-4.0,,,0- No delay
563579,285106,mobile,ended,-56.0,,,0- No delay
564018,398456,connect,ended,-77.0,,,0- No delay
540121,401077,mobile,ended,-29.0,534332.0,30.0,0- No delay
540115,363387,mobile,ended,-38.0,,,0- No delay
567810,227330,mobile,ended,-39.0,,,0- No delay
564053,365350,mobile,ended,-56.0,,,0- No delay
564091,384097,mobile,ended,-137.0,,,0- No delay
564219,388493,mobile,ended,-1.0,,,0- No delay
566944,327575,mobile,ended,-174.0,553521.0,540.0,0- No delay
564563,358785,mobile,ended,-38.0,,,0- No delay
566741,359367,mobile,ended,-12.0,,,0- No delay
565009,389087,mobile,ended,-43.0,,,0- No delay
566653,396528,mobile,ended,-23.0,,,0- No delay
565174,378239,mobile,ended,-98.0,,,0- No delay
566627,415250,mobile,ended,-55.0,,,0- No delay
565458,249756,mobile,ended,-38.0,,,0- No delay
565479,336027,mobile,ended,-15.0,,,0- No delay
566347,341144,mobile,ended,-3.0,,,0- No delay
566324,351515,mobile,ended,-4.0,,,0- No delay
542766,358978,connect,ended,-8.0,,,0- No delay
566177,374741,connect,ended,-49.0,564143.0,690.0,0- No delay
541530,320948,mobile,ended,-92.0,,,0- No delay
553074,371408,mobile,ended,-53.0,,,0- No delay
570247,388568,mobile,ended,-74.0,,,0- No delay
574820,318423,mobile,ended,-5.0,,,0- No delay
533535,181236,mobile,ended,-4.0,,,0- No delay
539497,387107,connect,ended,-108.0,,,0- No delay
535649,381739,mobile,ended,-36.0,,,0- No delay
539442,352745,connect,ended,-13.0,,,0- No delay
535886,337414,connect,ended,-53.0,,,0- No delay
539124,211876,connect,ended,-43.0,,,0- No delay
538977,259467,mobile,ended,-6.0,,,0- No delay
536046,406075,mobile,ended,-158.0,538415.0,420.0,0- No delay
538756,359641,mobile,ended,-73.0,534964.0,720.0,0- No delay
538744,376775,mobile,ended,-14.0,,,0- No delay
536534,211932,mobile,ended,-65.0,,,0- No delay
536537,406413,mobile,ended,-3.0,,,0- No delay
536711,332564,mobile,ended,-6.0,,,0- No delay
535250,199243,mobile,ended,-87.0,,,0- No delay
536732,350374,connect,ended,-72.0,,,0- No delay
538033,326832,mobile,ended,-164.0,,,0- No delay
537167,390741,mobile,ended,-82.0,,,0- No delay
537276,385100,mobile,ended,-119.0,,,0- No delay
537570,299059,mobile,ended,-11.0,534705.0,60.0,0- No delay
537036,257577,mobile,ended,-117.0,,,0- No delay
537029,338584,connect,ended,-43.0,542364.0,0.0,0- No delay
536996,395738,mobile,ended,-9.0,,,0- No delay
536791,309917,mobile,ended,-13.0,,,0- No delay
536631,374337,mobile,ended,-50.0,,,0- No delay
536511,364677,mobile,ended,-132.0,,,0- No delay
538257,401964,mobile,ended,-122.0,,,0- No delay
537922,320834,connect,ended,-58.0,,,0- No delay
539801,314917,mobile,ended,-15.0,,,0- No delay
539874,346208,connect,ended,-91.0,,,0- No delay
542617,410214,mobile,ended,-11.0,,,0- No delay
542372,191461,connect,ended,-70.0,,,0- No delay
547243,404449,mobile,ended,-39.0,,,0- No delay
542192,389494,mobile,ended,-68.0,,,0- No delay
547549,315752,mobile,ended,-52.0,,,0- No delay
542046,409096,mobile,ended,-14.0,,,0- No delay
547627,274598,mobile,ended,-35.0,,,0- No delay
541930,351597,connect,ended,-58.0,,,0- No delay
547643,337235,mobile,ended,-38.0,,,0- No delay
541704,363133,connect,ended,-5.0,,,0- No delay
541598,374676,mobile,ended,-4.0,,,0- No delay
547919,183514,mobile,ended,-121.0,547720.0,60.0,0- No delay
541285,277069,mobile,ended,-159.0,,,0- No delay
541079,356106,connect,ended,-24.0,531984.0,120.0,0- No delay
541003,216080,mobile,ended,-2.0,,,0- No delay
540982,364882,connect,ended,-10.0,,,0- No delay
548429,364641,mobile,ended,-89.0,,,0- No delay
548562,173061,connect,ended,-23.0,,,0- No delay
549301,390746,mobile,ended,-126.0,,,0- No delay
549442,408506,mobile,ended,-150.0,548118.0,120.0,0- No delay
549512,251447,connect,ended,-165.0,548048.0,0.0,0- No delay
540210,308440,mobile,ended,-21.0,,,0- No delay
540090,406126,connect,ended,-42.0,,,0- No delay
540075,375621,mobile,ended,-123.0,,,0- No delay
539926,377748,mobile,ended,-70.0,,,0- No delay
548088,402562,connect,ended,-111.0,546511.0,120.0,0- No delay
535932,378941,mobile,ended,-4.0,,,0- No delay
535791,253688,mobile,ended,-63.0,,,0- No delay
538214,408883,mobile,ended,-48.0,,,0- No delay
561031,411865,mobile,ended,-121.0,,,0- No delay
549882,405798,mobile,ended,-49.0,,,0- No delay
537096,366410,mobile,ended,-76.0,,,0- No delay
550054,372743,mobile,ended,-21.0,,,0- No delay
550875,264870,mobile,ended,-129.0,,,0- No delay
551094,320824,connect,ended,-43.0,,,0- No delay
551148,390590,connect,ended,-14.0,,,0- No delay
536718,336935,connect,ended,-39.0,,,0- No delay
551303,396711,mobile,ended,-67.0,,,0- No delay
536310,180123,mobile,ended,-29.0,,,0- No delay
536189,352015,connect,ended,-6.0,,,0- No delay
537666,377509,mobile,ended,-65.0,538177.0,240.0,0- No delay
551385,276924,mobile,ended,-18.0,,,0- No delay
535977,354712,mobile,ended,-27.0,,,0- No delay
551505,335970,mobile,ended,-10.0,,,0- No delay
535882,364976,mobile,ended,-120.0,,,0- No delay
535647,317572,connect,ended,-89.0,533793.0,0.0,0- No delay
535215,396960,mobile,ended,-142.0,,,0- No delay
534462,294875,mobile,ended,-6.0,,,0- No delay
534262,396131,mobile,ended,-188.0,,,0- No delay
534254,311353,mobile,ended,-30.0,,,0- No delay
534198,332564,mobile,ended,-67.0,,,0- No delay
552527,390352,mobile,ended,-78.0,,,0- No delay
534120,394674,mobile,ended,-3.0,,,0- No delay
533560,373666,mobile,ended,-177.0,,,0- No delay
551494,404130,connect,ended,-111.0,,,0- No delay
561021,319608,mobile,ended,-27.0,,,0- No delay
538117,395841,mobile,ended,-103.0,,,0- No delay
538441,245045,mobile,ended,-8.0,,,0- No delay
540718,248034,mobile,ended,-212.0,,,0- No delay
540667,393209,mobile,ended,-56.0,,,0- No delay
540645,380479,mobile,ended,-5.0,,,0- No delay
540592,375126,connect,ended,-65.0,,,0- No delay
538557,389958,mobile,ended,-110.0,,,0- No delay
540277,166540,connect,ended,-131.0,,,0- No delay
540172,203595,mobile,ended,-77.0,,,0- No delay
540103,358982,connect,ended,-2.0,,,0- No delay
539955,402528,connect,ended,-5.0,,,0- No delay
538581,392891,mobile,ended,-21.0,,,0- No delay
538863,268967,mobile,ended,-145.0,,,0- No delay
539335,381908,mobile,ended,-83.0,,,0- No delay
539276,323889,connect,ended,-84.0,,,0- No delay
538975,340442,mobile,ended,-67.0,,,0- No delay
508298,380102,connect,ended,-2.0,,,0- No delay
538747,385295,mobile,ended,-9.0,,,0- No delay
560274,383008,mobile,ended,-123.0,,,0- No delay
538403,341861,connect,ended,-167.0,,,0- No delay
538329,392070,mobile,ended,-93.0,,,0- No delay
560405,397027,mobile,ended,-5.0,,,0- No delay
560493,355805,mobile,ended,-92.0,,,0- No delay
560527,217076,mobile,ended,-63.0,,,0- No delay
569202,356673,mobile,ended,-23.0,,,0- No delay
538137,301073,mobile,ended,-34.0,,,0- No delay
570599,354138,mobile,ended,-72.0,,,0- No delay
524567,346697,mobile,ended,-8.0,,,0- No delay
524842,373778,mobile,ended,-139.0,,,0- No delay
525633,393651,mobile,ended,-21.0,,,0- No delay
563038,225486,connect,ended,-20.0,,,0- No delay
563029,363936,mobile,ended,-154.0,,,0- No delay
526027,391179,mobile,ended,-7.0,,,0- No delay
526220,288865,mobile,ended,-4.0,,,0- No delay
532861,340557,mobile,ended,-61.0,,,0- No delay
526518,332564,mobile,ended,-4.0,534198.0,90.0,0- No delay
527078,405792,mobile,ended,-45.0,,,0- No delay
527387,368604,connect,ended,-68.0,559396.0,690.0,0- No delay
566082,402339,mobile,ended,-16.0,,,0- No delay
563791,345865,connect,ended,-77.0,,,0- No delay
565498,404337,mobile,ended,-80.0,,,0- No delay
531994,407817,mobile,ended,-47.0,,,0- No delay
533563,402808,mobile,ended,-151.0,,,0- No delay
564883,369870,mobile,ended,-8.0,,,0- No delay
564873,408925,mobile,ended,-209.0,,,0- No delay
564827,321680,mobile,ended,-68.0,,,0- No delay
533684,356630,mobile,ended,-33.0,,,0- No delay
533760,351258,mobile,ended,-30.0,,,0- No delay
534830,263298,connect,ended,-44.0,,,0- No delay
534899,397466,mobile,ended,-213.0,,,0- No delay
534907,363789,mobile,ended,-37.0,,,0- No delay
535236,370594,mobile,ended,-86.0,,,0- No delay
535319,325328,mobile,ended,-121.0,,,0- No delay
530777,389923,mobile,ended,-7.0,,,0- No delay
564168,382444,mobile,ended,-86.0,553599.0,90.0,0- No delay
564143,374741,connect,ended,-122.0,,,0- No delay
572089,315642,mobile,ended,-2.0,,,0- No delay
566728,228522,mobile,ended,-123.0,,,0- No delay
566705,415533,mobile,ended,-17.0,,,0- No delay
566652,283759,mobile,ended,-37.0,,,0- No delay
572870,349618,mobile,ended,-178.0,567694.0,210.0,0- No delay
573317,291856,connect,ended,-78.0,,,0- No delay
574318,289234,connect,ended,-38.0,,,0- No delay
563137,338940,mobile,ended,-2.0,,,0- No delay
563458,371159,connect,ended,-24.0,,,0- No delay
563464,388950,mobile,ended,-154.0,,,0- No delay
565991,407389,mobile,ended,-70.0,567843.0,150.0,0- No delay
565844,273468,mobile,ended,-28.0,,,0- No delay
565819,405288,mobile,ended,-16.0,,,0- No delay
563965,332582,connect,ended,-13.0,,,0- No delay
565815,298466,mobile,ended,-40.0,567964.0,150.0,0- No delay
565672,216148,connect,ended,-111.0,553717.0,150.0,0- No delay
565658,406625,connect,ended,-11.0,,,0- No delay
565557,388222,mobile,ended,-10.0,,,0- No delay
565483,319886,connect,ended,-115.0,,,0- No delay
565328,189835,connect,ended,-73.0,,,0- No delay
514731,337258,mobile,ended,-4.0,,,0- No delay
564824,313952,mobile,ended,-154.0,,,0- No delay
517085,396857,mobile,ended,-2.0,,,0- No delay
564255,402528,connect,ended,-74.0,,,0- No delay
563565,282159,mobile,ended,-202.0,,,0- No delay
563987,390927,connect,ended,-65.0,,,0- No delay
563921,406475,mobile,ended,-8.0,,,0- No delay
535456,304433,mobile,ended,-72.0,,,0- No delay
543320,326708,mobile,ended,-29.0,,,0- No delay
543402,376889,mobile,ended,-27.0,,,0- No delay
543571,373893,connect,ended,-4.0,534820.0,150.0,0- No delay
543661,338247,mobile,ended,-14.0,,,0- No delay
543702,380526,mobile,ended,-172.0,,,0- No delay
567239,330600,mobile,ended,-84.0,,,0- No delay
567015,410695,mobile,ended,-35.0,,,0- No delay
566639,300528,connect,ended,-33.0,,,0- No delay
543841,355309,mobile,ended,-65.0,,,0- No delay
543904,407417,mobile,ended,-2.0,,,0- No delay
544336,408506,mobile,ended,-16.0,,,0- No delay
568348,383177,mobile,ended,-126.0,,,0- No delay
566150,375474,mobile,ended,-48.0,,,0- No delay
544522,389053,mobile,ended,-43.0,,,0- No delay
559570,324406,mobile,ended,-146.0,,,0- No delay
559562,376365,mobile,ended,-45.0,,,0- No delay
544553,401583,mobile,ended,-147.0,,,0- No delay
544584,376239,mobile,ended,-17.0,,,0- No delay
559174,270842,mobile,ended,-55.0,,,0- No delay
559092,388568,mobile,ended,-11.0,,,0- No delay
558829,389463,mobile,ended,-181.0,,,0- No delay
558721,387753,connect,ended,-8.0,,,0- No delay
558635,371162,connect,ended,-13.0,,,0- No delay
545698,315168,mobile,ended,-14.0,,,0- No delay
558490,403749,mobile,ended,-59.0,554954.0,60.0,0- No delay
558482,293800,mobile,ended,-62.0,,,0- No delay
559591,388252,mobile,ended,-59.0,,,0- No delay
543289,381455,mobile,ended,-56.0,,,0- No delay
543240,369112,mobile,ended,-46.0,,,0- No delay
568994,369702,mobile,ended,-1.0,,,0- No delay
563821,409274,mobile,ended,-8.0,,,0- No delay
535712,298388,mobile,ended,-21.0,,,0- No delay
563574,413859,mobile,ended,-15.0,,,0- No delay
575402,340616,connect,ended,-16.0,,,0- No delay
574860,409711,mobile,ended,-184.0,,,0- No delay
574211,389451,mobile,ended,-31.0,,,0- No delay
573923,401870,connect,ended,-69.0,,,0- No delay
573881,373381,mobile,ended,-74.0,,,0- No delay
536150,312840,connect,ended,-60.0,,,0- No delay
573065,407084,mobile,ended,-105.0,569017.0,360.0,0- No delay
536316,364524,mobile,ended,-41.0,,,0- No delay
536600,358849,connect,ended,-23.0,,,0- No delay
572488,416325,mobile,ended,-121.0,,,0- No delay
572179,341105,mobile,ended,-4.0,,,0- No delay
536950,364523,mobile,ended,-28.0,,,0- No delay
537028,362595,mobile,ended,-100.0,,,0- No delay
537101,320350,mobile,ended,-36.0,,,0- No delay
537303,347879,mobile,ended,-44.0,,,0- No delay
537416,216148,connect,ended,-12.0,,,0- No delay
537430,362241,connect,ended,-1.0,,,0- No delay
537575,409296,mobile,ended,-156.0,543251.0,0.0,0- No delay
537768,352921,connect,ended,-3.0,,,0- No delay
569773,409141,mobile,ended,-60.0,,,0- No delay
537934,401166,mobile,ended,-5.0,,,0- No delay
569495,408271,mobile,ended,-55.0,,,0- No delay
569245,377144,mobile,ended,-130.0,,,0- No delay
569050,363431,mobile,ended,-119.0,,,0- No delay
571535,277440,mobile,ended,-117.0,,,0- No delay
570337,365926,connect,ended,-37.0,543942.0,570.0,0- No delay
571496,401871,connect,ended,-74.0,,,0- No delay
532065,396034,connect,ended,-46.0,,,0- No delay
555686,407437,mobile,ended,-28.0,,,0- No delay
555716,412909,mobile,ended,-102.0,562141.0,540.0,0- No delay
555728,166965,mobile,ended,-50.0,,,0- No delay
535665,400945,mobile,ended,-51.0,,,0- No delay
535525,296967,connect,ended,-29.0,,,0- No delay
556684,377144,mobile,ended,-4.0,,,0- No delay
534414,349861,mobile,ended,-130.0,539791.0,690.0,0- No delay
533946,357884,mobile,ended,-5.0,,,0- No delay
533828,380069,mobile,ended,-8.0,,,0- No delay
539142,389958,mobile,ended,-115.0,,,0- No delay
555227,241021,connect,ended,-18.0,,,0- No delay
557150,382206,mobile,ended,-101.0,,,0- No delay
557307,353996,mobile,ended,-29.0,,,0- No delay
557924,410460,mobile,ended,-49.0,,,0- No delay
557933,299876,mobile,ended,-92.0,,,0- No delay
538625,362971,mobile,ended,-157.0,,,0- No delay
538595,374626,mobile,ended,-142.0,,,0- No delay
538478,319886,connect,ended,-117.0,,,0- No delay
538465,266589,mobile,ended,-91.0,,,0- No delay
558440,198888,mobile,ended,-35.0,,,0- No delay
558647,407055,connect,ended,-60.0,,,0- No delay
538246,403552,mobile,ended,-51.0,,,0- No delay
538172,406388,mobile,ended,-5.0,,,0- No delay
537849,388154,mobile,ended,-17.0,,,0- No delay
537804,313952,mobile,ended,-168.0,,,0- No delay
533351,379894,mobile,ended,-26.0,,,0- No delay
534277,383344,connect,ended,-61.0,,,0- No delay
571084,409993,connect,ended,-35.0,,,0- No delay
537937,333407,mobile,ended,-52.0,,,0- No delay
571107,364546,mobile,ended,-10.0,,,0- No delay
537482,241021,connect,ended,-67.0,,,0- No delay
571584,275007,mobile,ended,-70.0,,,0- No delay
573154,349894,connect,ended,-99.0,,,0- No delay
573170,406062,connect,ended,-3.0,,,0- No delay
536697,316042,mobile,ended,-4.0,566005.0,0.0,0- No delay
536654,374291,mobile,ended,-96.0,,,0- No delay
573269,407397,mobile,ended,-114.0,,,0- No delay
536597,401114,mobile,ended,-6.0,,,0- No delay
574774,381123,mobile,ended,-24.0,,,0- No delay
533701,340064,mobile,ended,-121.0,,,0- No delay
575036,407683,mobile,ended,-15.0,,,0- No delay
536226,386086,mobile,ended,-39.0,,,0- No delay
536164,350904,mobile,ended,-76.0,,,0- No delay
536016,266641,mobile,ended,-179.0,,,0- No delay
535918,359884,mobile,ended,-8.0,,,0- No delay
535817,375318,mobile,ended,-67.0,,,0- No delay
553934,413139,mobile,ended,-61.0,,,0- No delay
554140,392498,mobile,ended,-3.0,,,0- No delay
554147,411421,mobile,ended,-1.0,,,0- No delay
554182,407418,mobile,ended,-160.0,,,0- No delay
554450,346697,mobile,ended,-73.0,,,0- No delay
535190,358975,mobile,ended,-8.0,,,0- No delay
535087,317330,connect,ended,-57.0,,,0- No delay
536360,392108,mobile,ended,-7.0,,,0- No delay
537760,404219,mobile,ended,-1.0,,,0- No delay
559001,397889,mobile,ended,-125.0,,,0- No delay
559072,383485,mobile,ended,-56.0,558533.0,720.0,0- No delay
571182,410596,mobile,ended,-45.0,,,0- No delay
571055,408267,mobile,ended,-19.0,,,0- No delay
570584,408498,mobile,ended,-168.0,,,0- No delay
570466,306935,mobile,ended,-52.0,,,0- No delay
566483,281836,mobile,ended,-92.0,,,0- No delay
566557,415847,mobile,ended,-8.0,,,0- No delay
566591,386325,mobile,ended,-31.0,,,0- No delay
566712,227254,mobile,ended,-92.0,,,0- No delay
567024,177235,mobile,ended,-26.0,,,0- No delay
568974,366866,mobile,ended,-4.0,,,0- No delay
567709,413369,mobile,ended,-5.0,,,0- No delay
568825,187740,mobile,ended,-37.0,,,0- No delay
571422,308073,connect,ended,-176.0,,,0- No delay
567916,382601,mobile,ended,-67.0,,,0- No delay
568058,358082,connect,ended,-184.0,,,0- No delay
568399,241021,connect,ended,-57.0,563552.0,60.0,0- No delay
568761,415034,mobile,ended,-1.0,,,0- No delay
568307,374698,mobile,ended,-102.0,,,0- No delay
568767,364670,mobile,ended,-78.0,,,0- No delay
567857,248034,mobile,ended,-68.0,,,0- No delay
569824,390741,mobile,ended,-159.0,,,0- No delay
567681,300691,mobile,ended,-30.0,,,0- No delay
569968,275364,connect,ended,-78.0,,,0- No delay
567333,403695,mobile,ended,-49.0,,,0- No delay
567291,297851,mobile,ended,-18.0,,,0- No delay
568056,400165,mobile,ended,-66.0,,,0- No delay
565959,324889,mobile,ended,-94.0,562206.0,720.0,0- No delay
562633,408051,mobile,ended,-103.0,,,0- No delay
537663,264517,mobile,ended,-18.0,,,0- No delay
537623,343149,mobile,ended,-143.0,,,0- No delay
537456,385303,connect,ended,-79.0,,,0- No delay
537161,376760,connect,ended,-52.0,539557.0,90.0,0- No delay
536974,363542,mobile,ended,-5.0,,,0- No delay
559857,366872,connect,ended,-35.0,,,0- No delay
536737,210110,mobile,ended,-2.0,,,0- No delay
560145,380731,mobile,ended,-27.0,,,0- No delay
536479,293523,mobile,ended,-98.0,,,0- No delay
536318,299063,connect,ended,-30.0,,,0- No delay
536220,321582,mobile,ended,-10.0,,,0- No delay
560564,409718,mobile,ended,-121.0,557338.0,570.0,0- No delay
535939,386259,connect,ended,-151.0,538439.0,720.0,0- No delay
535831,358225,mobile,ended,-40.0,,,0- No delay
560571,398152,connect,ended,-113.0,552192.0,690.0,0- No delay
535230,212083,mobile,ended,-7.0,,,0- No delay
560800,379958,mobile,ended,-26.0,,,0- No delay
535100,171503,mobile,ended,-2.0,,,0- No delay
560828,386583,mobile,ended,-54.0,,,0- No delay
574987,336973,mobile,ended,-64.0,,,0- No delay
561198,381012,mobile,ended,-51.0,,,0- No delay
573702,406967,connect,ended,-27.0,,,0- No delay
561434,404906,mobile,ended,-9.0,,,0- No delay
561816,349142,mobile,ended,-19.0,,,0- No delay
562019,341184,mobile,ended,-43.0,,,0- No delay
572560,313952,mobile,ended,-17.0,,,0- No delay
567086,386325,mobile,ended,-181.0,566591.0,720.0,0- No delay
569182,263298,connect,ended,-9.0,,,0- No delay
550197,398247,mobile,ended,-3.0,,,0- No delay
568567,281915,mobile,ended,-175.0,,,0- No delay
550420,412122,mobile,ended,-7.0,,,0- No delay
550308,361580,mobile,ended,-49.0,,,0- No delay
555076,369845,mobile,ended,-22.0,553278.0,690.0,0- No delay
555119,408776,mobile,ended,-52.0,,,0- No delay
549648,408363,mobile,ended,-195.0,,,0- No delay
